timestamp,manager_id,game_date,transaction_type,active_players,active_player_ids
2026-02-17T19:49:38.342601,1,2026-02-23,lineup_change,"Skylar Diggins, Shakira Austin, Cameron Brink","20, 17, 6"
2026-02-17T20:09:16.728660,6,2026-02-17,lineup_change,"Jackie Young, Temi Fagbenle, Monique Billings","31, 49, 12"
2026-02-17T20:09:45.470097,6,2026-02-20,lineup_change,"Chelsea Gray, Jackie Young, Monique Billings","13, 31, 12"
2026-02-17T20:10:10.414500,6,2026-02-21,lineup_change,"Alanna Smith, Temi Fagbenle, Rachel Banham","45, 49, 23"
2026-02-17T20:10:28.850241,6,2026-02-22,lineup_change,"Chelsea Gray, Jackie Young, Monique Billings","13, 31, 12"
2026-02-17T20:10:30.946566,6,2026-02-22,lineup_change,"Chelsea Gray, Jackie Young, Monique Billings","13, 31, 12"
2026-02-17T20:10:59.077328,6,2026-02-23,lineup_change,"Alanna Smith, Temi Fagbenle, Rachel Banham","45, 49, 23"
2026-02-17T20:11:24.661115,6,2026-02-27,lineup_change,"Chelsea Gray, Jackie Young, Temi Fagbenle","13, 31, 49"
2026-02-17T20:12:06.278903,6,2026-02-27,lineup_change,"Chelsea Gray, Jackie Young, Monique Billings","13, 31, 12"
2026-02-17T20:12:08.075342,6,2026-02-27,lineup_change,"Chelsea Gray, Jackie Young, Monique Billings","13, 31, 12"
2026-02-17T20:12:09.186928,6,2026-02-27,lineup_change,"Chelsea Gray, Jackie Young, Monique Billings","13, 31, 12"
2026-02-17T20:12:09.731876,6,2026-02-27,lineup_change,"Chelsea Gray, Jackie Young, Monique Billings","13, 31, 12"
2026-02-17T20:27:49.089054,2,2026-02-17,lineup_change,"Ezi Magbegor, Kate Martin, Dominique Malonga","9, 5, 3"
2026-02-17T20:42:45.453007,3,2026-02-17,lineup_change,"Kelsey Mitchell, Rickea Jackson, Li Yueru","7, 2, 48"
2026-02-17T20:43:27.406630,3,2026-02-20,lineup_change,"Kelsey Plum, Natasha Cloud, Aliyah Boston","37, 41, 39"
2026-02-17T20:43:49.612389,3,2026-02-21,lineup_change,"Kelsey Plum, Rickea Jackson, Li Yueru","37, 2, 48"
2026-02-17T20:44:14.259376,3,2026-02-22,lineup_change,"Kelsey Plum, Kelsey Mitchell, Aliyah Boston","37, 7, 39"
2026-02-17T20:44:35.982983,3,2026-02-23,lineup_change,"Kelsey Plum, Rickea Jackson, Li Yueru","37, 2, 48"
2026-02-17T20:48:17.598788,8,2026-02-17,lineup_change,"Sonia Citron, Azura Stevens, Aaliyah Edwards","8, 15, 22"
2026-02-19T00:21:48.758551,2,2026-02-20,lineup_change,"Breanna Stewart, Kahleah Copper, Ezi Magbegor","43, 14, 9"
2026-02-19T00:21:51.302151,2,2026-02-20,lineup_change,"Breanna Stewart, Kahleah Copper, Ezi Magbegor","43, 14, 9"
2026-02-20T15:24:12.700414,8,2026-02-20,lineup_change,"Sonia Citron, Jordin Canada, Maddy Siegrist","8, 34, 35"
2026-02-20T15:24:36.572432,8,2026-02-21,lineup_change,"Dearica Hamby, Aaliyah Edwards, Maddy Siegrist","27, 22, 35"
2026-02-20T15:25:18.362997,8,2026-02-22,lineup_change,"Sonia Citron, Azura Stevens, Jordin Canada","8, 15, 34"
2026-02-20T15:25:50.880213,8,2026-02-23,lineup_change,"Dearica Hamby, Sonia Citron, Aaliyah Edwards","27, 8, 22"
2026-02-20T23:38:42.597640,3,2026-02-20,lineup_change,"Kelsey Plum, Natasha Cloud, Aliyah Boston","37, 41, 39"
2026-02-20T23:42:48.485027,3,2026-02-27,lineup_change,"Kelsey Plum, Natasha Cloud, Aliyah Boston","37, 41, 39"
2026-02-23T16:34:50.624672,2,2026-02-23,lineup_change,"Breanna Stewart, Kate Martin, Dominique Malonga","43, 5, 3"
2026-02-23T20:38:43.870058,3,2026-02-23,lineup_change,"Kelsey Plum, Rickea Jackson, Li Yueru","37, 2, 48"
2026-02-23T20:39:08.965492,3,2026-02-27,lineup_change,"Kelsey Plum, Kelsey Mitchell, Aliyah Boston","37, 7, 39"
2026-02-23T20:39:14.495330,3,2026-02-27,lineup_change,"Kelsey Plum, Kelsey Mitchell, Aliyah Boston","37, 7, 39"
2026-02-27T00:20:31.760168,1,2026-02-27,lineup_change,"Allisha Gray, Skylar Diggins, Shakira Austin","44, 20, 17"
2026-02-27T00:23:49.902776,1,2026-02-27,lineup_change,"Allisha Gray, Skylar Diggins, Shakira Austin","44, 20, 17"
2026-02-27T00:23:52.117056,1,2026-02-27,lineup_change,"Allisha Gray, Skylar Diggins, Shakira Austin","44, 20, 17"
2026-02-27T00:54:48.374890,8,2026-02-27,lineup_change,"Dearica Hamby, Azura Stevens, Jordin Canada","27, 15, 34"
2026-02-27T01:14:09.580128,2,2026-02-27,lineup_change,"Breanna Stewart, Kahleah Copper, Dominique Malonga","43, 14, 3"
2026-02-27T03:02:00.657422,5,2026-02-27,lineup_change,"Paige Bueckers, Veronica Burton, Brittney Sykes","1, 46, 32"
2026-02-27T03:03:18.993636,5,2026-02-27,lineup_change,"Paige Bueckers, Veronica Burton, Brittney Sykes","1, 46, 32"
2026-02-27T03:03:20.698335,5,2026-02-27,lineup_change,"Paige Bueckers, Veronica Burton, Brittney Sykes","1, 46, 32"
